wavelength_A,flux,ivar
4144.766477488551,14.341122,0.520282
4145.719975569855,10.687944,0.54039913
4146.675969439816,14.873255,0.5069929
4147.629906797235,14.658802,0.49999148
4148.584063606689,14.195707,0.4752158
4149.540717929026,17.519024,0.4380229
4150.495314318069,16.812714,0.45058167
4151.452409370599,13.753384,0.4883345
4152.407445541747,18.402344,0.4669987
4153.364981527513,17.08434,0.48989126
4154.320457683372,15.42603,0.48313034
4155.276153645265,16.53839,0.4318094
4156.234351148784,16.361265,0.40485203
4157.1904873993535,16.538942,0.4155041
4158.149126344008,15.821717,0.44501752
4159.105703086096,17.937115,0.45971584
4160.064783675258,18.35258,0.46090207
4161.021801111797,16.44284,0.45022064
4161.979038708939,17.143866,0.4381917
4162.938781882949,18.954082,0.43561745
4163.896460478998,18.30357,0.43216842
4164.856645806234,17.825172,0.41495907
4165.814765604359,20.126421,0.40681168
4166.77539328852,17.654036,0.4342916
4167.733954491981,20.453003,0.43952093
4168.692736211187,13.543415,0.47886586
4169.654027549014,15.831901,0.45353812
4170.613250978504,19.807005,0.4252917
4171.574985182794,19.628273,0.43362036
4172.534650526063,18.972921,0.45092747
4173.4968278008455,13.832688,0.50050956
4174.4569352614835,11.780702,0.5367945
4175.417263593581,16.480513,0.4953794
4176.38010559257,18.128054,0.4720216
4177.3408763474745,16.495295,0.48200873
4178.304161927316,19.263817,0.45975736
4179.265375308852,17.09679,0.47212356
4180.229104673904,16.415651,0.4636906
4181.190760885988,18.94835,0.4755358
4182.154934240702,16.852737,0.49665526
4183.117033487348,15.003274,0.5207192
4184.079354063661,16.950869,0.49034676
4185.044193521581,16.566866,0.5045917
4186.006957438528,17.604483,0.4990541
4186.97224139753,18.269848,0.49828598
4187.935448859356,12.609118,0.5491749
4188.901177524219,12.144507,0.56355083
4189.864828735267,14.034066,0.53126097
4190.8287016330105,15.14998,0.5010231
4191.795097475572,18.00977,0.48599532
4192.759414429102,17.599705,0.4736824
4193.726255489772,17.038282,0.4916726
4194.691016703665,19.251965,0.44538784
4195.658303187552,20.101845,0.44768795
4196.623508866479,17.12585,0.46828958
4197.588936589704,11.67393,0.5357999
4198.5568913275165,13.463287,0.5450129
4199.522763822836,10.271829,0.58983886
4200.491164496938,16.423729,0.5628827
4201.457481969258,13.037682,0.5733191
4202.426328785091,12.323614,0.59669316
4203.393091439412,11.469274,0.59698415
4204.360076496212,12.916958,0.5664531
4205.329592643932,16.156439,0.5126319
4206.297023190289,18.31859,0.47811136
4207.266985993639,19.184063,0.4656985
4208.23486223479,18.4631,0.45707557
4209.205271899543,22.799501,0.44588566
4210.17359404082,18.691595,0.49346444
4211.142138943332,18.634893,0.5213722
4212.113219019673,18.399532,0.5122987
4213.082210130363,16.952513,0.5013685
4214.053737582835,18.473064,0.48841482
4215.023175107271,21.311224,0.44157627
4215.995150141979,18.034208,0.46822706
4216.965034285822,14.615607,0.49309915
4217.935141550239,16.113373,0.5054766
4218.907788077978,16.633556,0.54597133
4219.87834227035,17.32203,0.5493395
4220.851436895884,19.8829,0.5250419
4221.822438222112,18.466122,0.5333946
4222.795981151879,18.500307,0.52603793
4223.767429817958,22.417078,0.484478
4224.739101964527,16.673172,0.48334646
4225.71331747051,17.055695,0.46619794
4226.685437265976,13.927036,0.50080365
4227.660101592581,8.220178,0.58052933
4228.632669243176,8.276502,0.6474113
4229.607782597174,10.670534,0.67877996
4230.5807983092245,11.793145,0.65708226
4231.554037862261,16.971209,0.5761466
4232.529824877411,21.672945,0.5074972
4233.503512801448,21.940851,0.4987175
4234.479749361212,17.562042,0.5286369
4235.453885862814,18.200474,0.5145466
4236.430572174299,17.185213,0.52214724
4237.405157460125,14.553625,0.55045396
4238.379966948017,13.572557,0.5891368
4239.357328007337,15.632732,0.542653
4240.332586589497,17.269638,0.5432851
4241.310397918594,17.960438,0.50349337
4242.286105801921,20.262753,0.49275362
4243.264367608233,21.264664,0.4775941
4244.240524999719,19.915388,0.51368284
4245.216906954929,19.328901,0.5102152
4246.195844597515,21.96195,0.4645343
4247.17267637143,22.472717,0.43488234
4248.152065010124,24.276213,0.30919954
4249.129346809973,18.56115,0.35459676
4250.1091866525485,16.601612,0.5776583
4251.08691868566,15.484162,0.5869457
4252.064875644741,12.026183,0.6142857
4253.045392413782,12.496661,0.5754053
4254.0237999171695,17.662336,0.5060744
4255.004768409822,18.922525,0.513476
4255.983626665083,18.637262,0.53149074
4256.965047089454,12.527204,0.5913055
4257.94435630425,18.347113,0.5182119
4258.926228868545,22.281828,0.46186286
4259.905989250631,19.093416,0.49821237
4260.885975025306,14.548482,0.53986675
4261.868525920381,13.027867,0.5562427
4262.848963174038,13.658766,0.53384566
4263.831966729845,16.905058,0.50480944
4264.81285567048,19.643473,0.4716163
4265.796312095559,21.214472,0.45660588
4266.777652931263,23.150175,0.45290148
4267.759219523137,20.755383,0.48663756
4268.7433553732135,21.922478,0.50038165
4269.725374172352,17.20764,0.5113406
4270.709963413347,18.047972,0.50149566
4271.69243462808,14.63218,0.52118874
4272.677477468872,10.372439,0.580193
4273.660401307628,10.523349,0.602424
4274.643551266721,10.924452,0.6639298
4275.629274628493,10.464121,0.66860884
4276.612877524305,11.3208685,0.65174854
4277.5990550083625,16.580265,0.5869446
4278.583111049563,21.946606,0.4985952
4279.569742865119,20.023836,0.48245957
4280.554252260472,22.232054,0.43758732
4281.538988140917,20.202213,0.43874913
4282.526301575202,17.462128,0.4548099
4283.511491123,16.274675,0.48651952
4284.499259412117,17.577005,0.50467104
4285.484902836272,21.092638,0.49173626
4286.473126189771,18.681461,0.49997318
4287.459223699386,17.159695,0.5182032
4288.445548059436,15.74699,0.52849895
4289.434454131184,16.98741,0.5242341
4290.4212328904,18.511198,0.52999455
4291.410594550706,11.778368,0.6056333
4292.397827918428,13.6401615,0.6044216
4293.387645377183,15.80581,0.5702496
4294.37533356285,18.853497,0.5370818
4295.363248964885,20.550835,0.51824576
4296.353750243184,17.122385,0.53636456
4297.342120777377,16.375984,0.52977455
4298.333078379144,18.398493,0.48869655
4299.321904255175,15.2874565,0.5229343
4300.313318390639,13.391193,0.58413446
4301.302599818281,13.402873,0.6562542
4302.292108828816,12.669629,0.7165896
4303.284207886895,13.122546,0.6907161
4304.274172763761,12.335189,0.59981704
4305.266728881406,11.643674,0.5497783
4306.257149834622,12.271823,0.50980973
4307.2501632224,10.456847,0.5399778
4308.2410404620805,11.407989,0.57463914
4309.232145651767,9.899047,0.64753425
4310.22584506701,8.252932,0.71553665
4311.217406858387,10.149114,0.6564072
4312.211564070479,12.91488,0.5596558
4313.203582673904,14.011922,0.54549557
4314.198197893752,14.262017,0.56713945
4315.190673519677,15.303481,0.5962479
4316.183377463316,16.829792,0.5583528
4317.178679817262,19.496773,0.513077
4318.171841099136,28.416458,0.4278843
