wavelength_A,flux,ivar
3918.321534101421,2.9920833,0.090167806
3919.2229388210817,0.76498646,0.095007755
3920.126702974619,0.90166605,0.092306055
3921.028522971007,8.778,0.08636608
3921.9305504298995,12.092815,0.085510984
3922.834938952694,3.438366,0.100997396
3923.7373819752092,4.190165,0.10416914
3924.6421871493676,4.262683,0.10568624
3925.5450459269555,4.1358824,0.10835059
3926.4502679444286,5.192619,0.10785466
3927.3535426686276,0.0854595,0.11633212
3928.2570251899897,0.027977442,0.11185665
3929.162872583891,2.7559588,0.10622232
3930.066771339222,4.6072617,0.10810031
3930.9730360565886,1.2869873,0.11889942
3931.877351237648,3.3655896,0.12169803
3932.78403347074,4.021974,0.12501523
3933.6887652693745,0.11794097,0.1360982
3934.5937052003706,0.2711403,0.13285857
3935.5010138186867,4.4749074,0.124446616
3936.4063706550796,4.3343825,0.12705982
3937.314097270046,4.497191,0.13415086
3938.219871203905,-1.6316633,0.15175566
3939.128016008093,3.8332915,0.13660319
3940.034207231573,3.4121246,0.14020896
3940.9406069231536,2.8703587,0.13901363
3941.849379122989,0.2215527,0.14060563
3942.7561963924777,0.71670264,0.13420005
3943.665387263235,4.9626164,0.11872575
3944.5726223030097,6.8698673,0.11540063
3945.48223203757,5.233308,0.123087354
3946.389885040098,1.5247922,0.14326455
3947.297746847006,5.793165,0.1337176
3948.207984989267,3.707995,0.1459386
3949.116265047679,2.4164023,0.16315836
3950.026922536221,2.4724207,0.15899505
3950.9356210388255,4.453779,0.15289538
3951.8466980668404,2.29622,0.15398104
3952.7558152064144,2.972778,0.14799155
3953.6651414871912,7.9679823,0.123093545
3954.5768479365934,-0.39408353,0.13335514
3955.486593143557,1.6286253,0.12602545
3956.398719615688,9.812981,0.113145225
3957.308883941837,8.3165865,0.120125696
3958.221430630201,8.285671,0.12563811
3959.132014268624,2.5473897,0.14132388
3960.044981366815,-2.1017754,0.15655284
3960.9559845106883,2.2922754,0.14771608
3961.8671972296374,5.6512127,0.1348639
3962.780795054978,1.5415182,0.14545341
3963.6924275691954,2.3616304,0.14343984
3964.606446288621,5.461715,0.13644008
3965.518498791505,6.3214006,0.14687888
3966.4329385989217,1.6983923,0.16708754
3967.3454112839613,0.39739132,0.18317685
3968.2580938821434,-1.0965244,0.17805625
3969.173165434137,2.9267304,0.1623798
3970.086268504759,1.8897488,0.16000229
3971.001761629783,-0.25504783,0.15991975
3971.915285366557,3.437932,0.14968789
3972.831200258829,-3.9737396,0.16839734
3973.7451448555557,2.0310493,0.15366863
3974.659299704035,2.3125336,0.13738291
3975.5758473599535,0.15434664,0.135312
3976.4904233591387,2.2991164,0.12210259
3977.4073932681276,1.9576725,0.11012098
3978.3223906120415,-0.1529724,0.106055155
3979.239782968633,1.6823825,0.096122615
3980.15520185139,4.1119595,0.09208844
3981.0708313250575,1.5043485,0.09978902
3981.9888574660067,-0.072807916,0.10590383
3982.9049087697394,-0.9669724,0.116559714
3983.8233578448962,3.84958,0.10918527
3984.73983117303,1.206957,0.11733757
3985.6587033772407,3.3370128,0.12183358
3986.5755989242025,5.8590465,0.12112319
3987.4927054017794,5.8436923,0.12775327
3988.412212412707,5.2442684,0.14029227
3989.329741400804,6.257651,0.14352225
3990.2496720281756,5.0461497,0.15205705
3991.167623721442,-0.7367027,0.1667935
3992.0879781604176,4.2231293,0.14282571
3993.006352753594,2.800692,0.14843847
3993.9249386176384,7.4953666,0.13107619
3994.845928887339,4.1143923,0.14443782
3995.764937943456,1.8527589,0.15005453
3996.6863525129374,3.2260642,0.15755737
3997.6057849560907,2.4545949,0.16655357
3998.5276240208273,2.641618,0.17032169
3999.447480046071,5.7627544,0.15256359
4000.367547682985,2.5440168,0.15399583
4001.290023604107,-0.7363346,0.1706196
4002.2105151157443,3.0214646,0.17292643
4003.133416021086,9.505724,0.15680227
4004.054331602727,4.0951133,0.19357897
4004.9776576880777,2.7281718,0.208592
4005.8989975350905,4.678232,0.19174963
4006.8205493351243,6.9197545,0.17203331
4007.7445133041747,4.554942,0.16655964
4008.6664896626858,-1.2237628,0.17272577
4009.5908793014987,3.9681194,0.15378195
4010.5132804140812,2.2549188,0.16572398
4011.4380959187624,-1.9267899,0.21315968
4012.3609219811,5.2133927,0.17288531
4013.283960338361,0.18202297,0.17600667
4014.209414755713,2.7976441,0.17065263
4015.1328783563076,5.977644,0.16722699
4016.0587591300714,5.1474648,0.17646506
4016.9826481699088,3.7398503,0.19210325
4017.908955496506,2.1316392,0.20145197
4018.833270171586,2.0096827,0.20646779
4019.757797484042,3.3772244,0.20225595
4020.684744753942,2.4443688,0.20850836
4021.609697995693,2.5432181,0.20394549
4022.5370723097603,5.6622157,0.18927068
4023.462451677031,5.710631,0.18342279
4024.3902532320058,4.3121367,0.19149576
4025.316058921112,3.8568993,0.20036118
4026.2420775906007,2.2428834,0.21193486
4027.170520121172,1.0515033,0.2174798
4028.0969654070227,4.0734043,0.20968452
4029.025835670627,2.9546201,0.22057045
4029.952707769382,3.3103921,0.2230317
4030.882005963077,4.985108,0.22065565
4031.8093050713683,1.4302553,0.2303464
4032.7390313923,1.5370588,0.21971372
4033.666757706851,4.9870768,0.20097649
4034.594697443621,3.800592,0.20272006
4035.5250660698825,1.3120294,0.21429566
4036.4534333080496,3.0148294,0.2075578
4037.384230554696,3.879728,0.20627023
4038.3130254912094,2.3625352,0.22167927
4039.244251555706,0.05175937,0.23873474
4040.1734743876063,2.4884567,0.23415922
4041.1029109859983,3.1742709,0.22817922
4042.034780391928,4.969317,0.20769279
4042.96464518132,4.74196,0.19655026
4043.8969438990434,7.073141,0.17445952
4044.827237076703,5.488216,0.15830302
4045.759965304004,-0.24412383,0.15353929
4046.6906870672897,2.4542701,0.13387208
4047.6216229418937,7.1721106,0.11607045
4048.554995548403,9.799876,0.12308669
4049.4863603047233,2.1196086,0.17511964
4050.42016291555,3.0669687,0.18536803
4051.351956751172,6.11621,0.17715058
4052.286189564419,4.0340643,0.18204981
4053.2184126770194,1.4156495,0.19215351
4054.1508502463216,2.2961314,0.19247504
4055.085728478227,2.8018806,0.19663608
4056.0185956210753,0.84049326,0.2151526
4056.953904550938,1.7736586,0.22298259
4057.8872014652375,2.5118833,0.22479972
4058.822941291481,0.13818628,0.23823275
4059.756668175226,2.2572691,0.21958153
4060.6906098616137,2.5035925,0.21381137
4061.626996147642,-3.1880677,0.2146438
4062.5613681005216,-0.5052919,0.20438327
4063.4981857792677,4.5200405,0.1772234
4064.4329881968633,3.4259627,0.17121033
4065.37023746707,0.83735186,0.18093394
4066.305470547696,1.2332401,0.1818179
4067.2409187774633,2.634772,0.17998989
4068.1788155502604,2.5607667,0.17903933
4069.114694740583,2.417804,0.17326875
4070.053023601979,3.5129492,0.17509678
4070.9893339514015,2.3675623,0.18102607
4071.928095100459,2.5141995,0.19652186
4072.864836807615,2.8976507,0.19745961
4073.8017940109703,3.4648345,0.19201808
4074.741203707106,3.1650279,0.18533516
4075.6785925662,1.8161443,0.18454142
4076.6184350479375,4.447729,0.16939393
4077.556255761635,2.3440835,0.19394939
4078.4965312283575,3.7800333,0.1854463
4079.4347839956135,4.3686514,0.18538529
4080.3732526066856,4.4084725,0.1859777
4081.314177666659,2.1333675,0.18413174
4082.2530786297752,-0.033686884,0.18241684
4083.1944371734776,3.14895,0.1819025
4084.1337706878226,4.844361,0.19119105
4085.07556291496,1.5550433,0.21830732
4086.015329179809,2.3430493,0.22795483
4086.9553116366533,1.0037651,0.24230357
4087.8977545049015,3.8419886,0.21955158
4088.8381700112177,7.9918647,0.20285943
4089.7810470624486,3.2932065,0.22529115
4090.7218958177423,0.84061784,0.24122994
4091.6652072519837,1.3324877,0.2384598
4092.6064894558535,3.9302223,0.22579435
4093.547988200457,4.857208,0.21911037
4094.49195132536,4.000183,0.23223385
4095.4338838179888,4.5532455,0.24083523
4096.378281826256,3.1187387,0.25979057
4097.320648266737,4.696185,0.25304306
4098.26548135872,5.2925453,0.24428867
4099.208281946973,4.3650312,0.236369
4100.151299425264,4.650229,0.23585384
4101.096785259151,2.3256402,0.24005646
4102.040237185147,3.0171742,0.22808187
4102.98615860391,3.6570494,0.21533479
4103.93004517776,3.2774923,0.22352903
4104.876402382072,3.8768013,0.23512441
4105.8207238040195,1.0361302,0.27196893
4106.767516994647,-0.2761762,0.2834067
4107.712273465026,-0.76305836,0.30344167
4108.65724727539,0.070038766,0.28938398
4109.604694562065,2.4241407,0.27307275
4110.550103721414,7.572523,0.24098547
4111.497987496605,5.6100016,0.2471383
4112.443832205507,2.9435842,0.26816952
4113.392152670303,4.8999043,0.26598376
4114.338433129414,5.1837854,0.2594442
4115.2849312791,2.4106998,0.27728564
4116.233906895068,2.7220228,0.27250612
4117.180841096004,-1.0498599,0.29548785
4118.130253904588,4.811463,0.2262307
4119.077624357661,2.1018052,0.22600198
4120.0274745602765,4.5125127,0.2151374
4120.975281466467,2.79247,0.23151262
4121.923306414392,2.6233768,0.24229081
4122.873812825004,4.158305,0.2401872
4123.822274527573,2.4538634,0.24577154
4124.773218836039,0.51232964,0.25150996
4125.722117494464,3.0060518,0.22508813
4126.673499902521,3.4112456,0.22061263
4127.622835718109,2.0457864,0.23619331
4128.572389927153,1.5105637,0.25952166
4129.524429601738,2.322395,0.26929352
4130.474421269957,2.101833,0.2878746
4131.426899548768,3.5671854,0.27596626
4132.377328877698,3.6534677,0.27494457
4133.330245962801,2.9096022,0.27175027
4134.281113154072,3.830007,0.25777775
4135.2321990910905,5.0294194,0.24791515
4136.18577450296,4.410554,0.2549135
4137.137298604819,3.3217719,0.2656612
4138.0913133284275,3.7063098,0.2660502
4139.043275796989,1.9171568,0.2821879
4139.99773003473,5.4764447,0.25739223
4140.950131071949,3.7454884,0.25244865
4141.9027512077755,2.370525,0.25465277
4142.85786483423,1.4966847,0.26282623
4143.810923841702,3.7403636,0.2575518
4144.766477488551,3.8682265,0.25619125
4145.719975569855,0.5796727,0.2767583
4146.675969439816,4.2615194,0.27379647
4147.629906797235,0.60810626,0.3115263
4148.584063606689,3.5424056,0.281452
4149.540717929026,4.9738035,0.27220836
4150.495314318069,4.369333,0.29266775
4151.452409370599,2.8927565,0.29013085
4152.407445541747,3.9305425,0.28250065
4153.364981527513,4.575277,0.2684236
4154.320457683372,3.6143444,0.25292057
4155.276153645265,3.8216753,0.23568639
4156.234351148784,4.4329796,0.22199066
4157.1904873993535,2.7598054,0.23801096
4158.149126344008,4.1827564,0.25301453
4159.105703086096,8.318008,0.24657656
4160.064783675258,4.0812654,0.27803504
4161.021801111797,-0.21041031,0.28069192
4161.979038708939,3.408146,0.26150334
4162.938781882949,1.7498436,0.2737389
4163.896460478998,2.9891047,0.28658646
4164.856645806234,5.322323,0.2727306
4165.814765604359,3.6543968,0.2612238
4166.77539328852,3.329591,0.25910196
4167.733954491981,2.3105624,0.254591
4168.692736211187,3.609042,0.2263384
4169.654027549014,4.5883765,0.2307318
4170.613250978504,0.11347177,0.30240437
4171.574985182794,5.476054,0.27822837
4172.534650526063,2.5825217,0.31789234
4173.4968278008455,1.9325188,0.33019045
4174.4569352614835,3.2504225,0.3310681
4175.417263593581,4.2462525,0.3389374
4176.38010559257,2.8940768,0.36005214
4177.3408763474745,-0.40870908,0.39583132
4178.304161927316,3.008099,0.35657972
4179.265375308852,2.7530525,0.34036592
4180.229104673904,1.3853862,0.33037993
4181.190760885988,5.9749403,0.2989276
4182.154934240702,5.9283133,0.26616994
4183.117033487348,3.750943,0.26502284
4184.079354063661,4.7006583,0.2727758
4185.044193521581,2.6480298,0.30225995
4186.006957438528,3.5882583,0.33562076
4186.97224139753,5.15158,0.3597442
4187.935448859356,2.1120303,0.38828915
4188.901177524219,4.0580473,0.35419697
4189.864828735267,0.22893989,0.35156482
4190.8287016330105,5.0583296,0.29908407
4191.795097475572,4.2618003,0.30828008
4192.759414429102,4.592633,0.31590247
4193.726255489772,5.5833535,0.30807838
4194.691016703665,4.7739444,0.33228832
4195.658303187552,2.5860803,0.3707902
4196.623508866479,4.074541,0.3758936
4197.588936589704,6.170887,0.35060912
4198.5568913275165,4.667076,0.3486257
4199.522763822836,4.381826,0.35395294
4200.491164496938,2.5333428,0.3695711
4201.457481969258,4.9581947,0.3265732
4202.426328785091,3.599905,0.32552895
4203.393091439412,3.5872538,0.2914938
4204.360076496212,4.379996,0.2815222
4205.329592643932,5.986045,0.27192855
4206.297023190289,5.3838964,0.28317955
4207.266985993639,2.3827076,0.31524405
4208.23486223479,0.7458409,0.35534304
4209.205271899543,3.3989878,0.36812449
4210.17359404082,5.0949783,0.36921367
4211.142138943332,-0.64002115,0.40383872
4212.113219019673,2.2726977,0.35762608
4213.082210130363,2.290023,0.34592217
4214.053737582835,4.135076,0.33045748
4215.023175107271,3.8382366,0.33846405
4215.995150141979,3.485669,0.34873468
4216.965034285822,2.3469875,0.37009296
4217.935141550239,2.3864055,0.38226864
4218.907788077978,2.3508594,0.37929437
4219.87834227035,2.9404943,0.37698773
4220.851436895884,5.3943925,0.35848707
4221.822438222112,3.8183825,0.37338093
4222.795981151879,2.026038,0.39985397
4223.767429817958,3.7383103,0.3823323
4224.739101964527,2.4430234,0.4112875
4225.71331747051,2.8761923,0.4070276
4226.685437265976,3.1975207,0.41678375
4227.660101592581,4.0581117,0.42689386
4228.632669243176,4.9794717,0.40892375
4229.607782597174,3.8392,0.3989121
4230.5807983092245,3.3153932,0.39286748
4231.554037862261,4.3192725,0.3841165
4232.529824877411,2.933295,0.38264325
4233.503512801448,2.9771667,0.37201554
4234.479749361212,3.8268232,0.38733137
4235.453885862814,3.538074,0.41423005
4236.430572174299,3.2859852,0.41507918
4237.405157460125,1.5406975,0.4400116
4238.379966948017,3.13334,0.4071966
4239.357328007337,5.638377,0.3533568
4240.332586589497,5.259729,0.3477104
4241.310397918594,2.5735555,0.38131315
4242.286105801921,1.8006675,0.4149345
4243.264367608233,3.9999714,0.41139182
4244.240524999719,4.169481,0.4189452
4245.216906954929,3.0885186,0.45876312
4246.195844597515,0.3502847,0.4706522
4247.17267637143,-0.58952594,0.40850934
4248.152065010124,3.0287383,0.3157945
4249.129346809973,1.7402396,0.3190102
4250.1091866525485,1.5036067,0.3496805
4251.08691868566,2.4193437,0.39105496
4252.064875644741,3.1342113,0.42271265
4253.045392413782,2.8172057,0.43541157
4254.0237999171695,1.9492137,0.45043135
4255.004768409822,2.4930422,0.45720315
4255.983626665083,1.3557066,0.4634555
4256.965047089454,0.3157778,0.4403391
4257.94435630425,3.1475985,0.38658014
4258.926228868545,4.212704,0.37977695
4259.905989250631,3.5684552,0.4027341
4260.885975025306,3.8056483,0.43510252
4261.868525920381,2.6134233,0.44673553
4262.848963174038,2.9069512,0.42984962
4263.831966729845,4.2667346,0.41544148
4264.81285567048,2.8981764,0.41959423
4265.796312095559,1.7183503,0.40430805
4266.777652931263,3.9401162,0.3758606
4267.759219523137,2.17294,0.41644338
4268.7433553732135,1.4733396,0.42836848
4269.725374172352,0.83126265,0.44428745
4270.709963413347,2.5866544,0.44363427
4271.69243462808,0.73899615,0.4821412
4272.677477468872,1.4395489,0.44968235
4273.660401307628,3.3078792,0.41433224
4274.643551266721,4.259154,0.4134964
4275.629274628493,4.090168,0.43473238
4276.612877524305,3.774219,0.45006666
4277.5990550083625,3.514023,0.45028487
4278.583111049563,2.3945959,0.42454466
4279.569742865119,4.480035,0.38701555
4280.554252260472,4.7578974,0.38441494
4281.538988140917,3.3600278,0.40276757
4282.526301575202,3.214917,0.43280923
4283.511491123,3.4707718,0.46423748
4284.499259412117,3.9831176,0.46822143
4285.484902836272,1.959272,0.4822316
4286.473126189771,2.697444,0.4563165
4287.459223699386,2.6494393,0.4296139
4288.445548059436,0.33983022,0.42298803
4289.434454131184,3.272976,0.40268072
4290.4212328904,4.821607,0.39154172
4291.410594550706,3.7984655,0.4076402
4292.397827918428,1.3503188,0.4404846
4293.387645377183,4.3193684,0.36906686
4294.37533356285,4.9186134,0.35083216
4295.363248964885,2.7435634,0.35818455
4296.353750243184,2.8291383,0.39759976
4297.342120777377,2.1547384,0.4568971
4298.333078379144,0.0994782,0.5044423
4299.321904255175,0.784301,0.49613848
4300.313318390639,2.9803958,0.47443053
4301.302599818281,3.042646,0.46081534
4302.292108828816,3.8281054,0.44333965
4303.284207886895,1.5034723,0.48597005
4304.274172763761,2.6850734,0.52691036
4305.266728881406,2.5617182,0.55376786
4306.257149834622,0.50542647,0.55699277
4307.2501632224,2.8661711,0.47775516
4308.2410404620805,1.5771229,0.44768256
4309.232145651767,1.754576,0.4130773
4310.22584506701,1.7856126,0.4052135
4311.217406858387,2.2315469,0.4208014
4312.211564070479,3.1265125,0.43443948
4313.203582673904,2.8252726,0.44791245
4314.198197893752,4.974797,0.43587255
4315.190673519677,0.98940384,0.48273978
4316.183377463316,3.3366163,0.4297614
4317.178679817262,2.8746881,0.4073153
4318.171841099136,5.292418,0.36817098
4319.167601988404,4.3323584,0.38345844
4320.161220819211,0.97606266,0.4497246
4321.157440455049,3.2196467,0.46952444
4322.15151704558,5.8098497,0.45817062
4323.145822322123,3.7724042,0.48317143
4324.142730200476,1.9490224,0.5127037
4325.13749355299,3.1826053,0.4924416
4326.134860706329,2.9726157,0.48292503
4327.130082345848,2.54278,0.4682054
4328.127908985762,4.9574857,0.46356112
4329.123589123418,4.5863066,0.5053926
4330.119498315981,2.2951229,0.5539694
4331.118014308616,0.8730592,0.582863
4332.114382316072,3.1533816,0.54328686
4333.113358324551,4.2379174,0.49817777
4334.110185358275,4.739952,0.4745459
4335.109621594528,3.3662622,0.47539592
4336.106907865995,2.6967938,0.4668503
4337.106804542047,3.9553554,0.44922057
4338.104550262826,2.742627,0.471543
4339.102525513697,1.6740435,0.5159381
4340.103112972563,1.2330108,0.543305
4341.101547990159,1.2428062,0.5294756
4342.102596419193,1.6900362,0.50284845
4343.101491415328,2.2710042,0.5002039
4344.103001026899,1.3525511,0.5525002
4345.102356213485,3.5065467,0.55578274
4346.101941300419,0.5364606,0.5956707
4347.104142809106,0.1029592,0.5610827
4348.104188404415,4.000625,0.4486481
4349.106851626862,4.1355743,0.40440902
4350.107357942704,1.5132259,0.42061976
4351.110483091622,1.720643,0.45336726
4352.111450340249,1.7437402,0.50310856
4353.112647860075,2.830914,0.5286901
4354.116466022211,4.02319,0.5471501
4355.11812479326,-1.6751131,0.6815044
4356.1224054139475,2.902572,0.57739776
4357.124525648717,2.219338,0.44952714
4358.12926894101,0.9220691,0.29760724
4359.131850852098,2.2263303,0.19820526
4360.134663405836,4.8100266,0.17289329
4361.140100829248,5.68974,0.21484119
4362.143375378255,3.6959968,0.31639493
4363.14927600621,1.708597,0.435396
4364.153012763326,1.6093888,0.49952808
4365.159376809224,2.5076654,0.4903979
4366.163575987388,2.6174443,0.37894192
4367.1680061802535,4.9389424,0.2895161
4368.175065476975,4.597744,0.2954165
4369.179958410354,4.217861,0.3563535
4370.187481658815,3.6798334,0.41154498
4371.192837545892,5.9425435,0.4310274
4372.200824959837,5.5398345,0.45500672
4373.206644013894,4.866593,0.46094757
4374.212694455303,5.059848,0.45833376
4375.221378241581,3.9531972,0.46988112
4376.227892169952,3.3564093,0.48608992
4377.237040656372,3.0451367,0.5080056
4378.244018285232,5.5086184,0.48062366
4379.253631685881,4.2181726,0.48301646
4380.261073228858,2.6827269,0.50962126
4381.268746532437,5.7551007,0.4689079
4382.27905742874,4.77509,0.50692046
4383.2871949669325,5.4317846,0.5060662
4384.297971312986,2.247388,0.53505677
4385.306573299665,2.403193,0.5186385
4386.3178153099025,2.1094139,0.49717933
4387.326881959038,1.2008548,0.50548846
4388.33618074263,3.5603147,0.48826322
4389.348121373652,3.6200528,0.5054873
4390.357885140716,2.5646808,0.54043734
4391.370291972307,0.4356077,0.5662042
4392.380520937059,2.280508,0.52885133
4393.393394183998,2.7065275,0.5247723
4394.404088560755,2.013912,0.53606665
4395.415015446425,2.2694206,0.520147
4396.428588441096,4.2312813,0.5018953
4397.439981060304,3.968277,0.50299716
4398.454021007572,4.3533263,0.5092453
4399.465879574879,3.5110834,0.5276738
4400.480386689871,2.9538689,0.5171857
4401.492711419941,4.113086,0.47904018
4402.505269033984,3.0060048,0.4715911
4403.520477025472,2.7520075,0.4648013
4404.533501124329,4.1198425,0.43345013
4405.549176821657,3.5928824,0.475069
4406.5626676202355,2.8995557,0.49209324
4407.578811238876,3.2370403,0.4765695
4408.592768952185,2.8556244,0.4879123
4409.606959925133,1.4729486,0.54533386
4410.623805550856,2.8949304,0.5435564
4411.6384637611045,1.9766048,0.53588456
4412.655777847124,1.9407575,0.50464493
4413.67090350993,2.514626,0.47353464
4414.688686272067,2.6833878,0.48438543
4415.704279602784,3.2961268,0.5146162
4416.722531256957,1.8747442,0.5447346
4417.73859247104,3.8656669,0.5317995
4418.75488742867,2.9518924,0.5052434
4419.77384254627,3.6371298,0.46720988
4420.790605710506,2.2434452,0.4461134
4421.810030260245,1.8245661,0.5121435
4422.827261846788,1.4027736,0.54333764
4423.847156044934,5.126578,0.5323102
4424.864856269587,3.3242836,0.56629056
4425.882790614839,0.96316576,0.6075657
4426.903389411171,2.4909935,0.58138317
4427.921792718293,3.719259,0.5227547
4428.942861704006,3.6394887,0.50321686
4429.961734189049,3.634048,0.52454
4430.98327358076,2.241953,0.5709128
4432.002615459874,2.7190018,0.54877484
4433.022191837247,2.7586534,0.5224667
4434.044436963733,3.3710847,0.5199375
4435.06448305946,4.0233064,0.52072334
4436.087199133791,3.182107,0.53688216
4437.10771516427,2.9256105,0.5442036
4438.130902403412,4.1152487,0.5456546
4439.151888585143,4.760526,0.5580815
4440.173109643404,2.9498708,0.5924466
4441.197003755741,2.4610696,0.43010664
4442.218695290059,2.5596323,0.42263308
4443.24306110993,1.491893,0.44966754
4444.265223337053,3.4541855,0.5825255
4445.290061081771,4.7769165,0.5314195
4446.312694218547,3.4360778,0.53093326
4447.335562610734,4.372627,0.5127443
4448.361108368907,7.0807037,0.42250922
4449.384447996076,5.945404,0.41315842
4450.410466222694,2.0097842,0.5601302
4451.434277301944,3.873989,0.60121685
4452.4607682146725,3.288036,0.62846625
4453.4850509632015,2.2010708,0.6482469
4454.509569346632,4.663528,0.61841315
4455.536769414913,4.6643934,0.612008
4456.561759793476,1.0281172,0.6762248
4457.589433092342,0.6495752,0.6894755
4458.614895683487,2.791873,0.6283182
4459.643042430955,3.772636,0.6193248
4460.668977452229,2.7573166,0.6476479
